x_m,y_m,vx_mps,heading_rad,kappa_radpm
-5.633815541906019,-1.2377986683533144,3.2011666225769244,-0.20830829974661172,0.9573086733392856
-5.539597932395373,-1.253372711125857,3.4274579130166654,-0.12228829075324375,0.7935052244862767
-5.444467715078599,-1.2617831305065996,3.6397070961137183,-0.05798164545884149,0.5496057147892319
-5.349020191639278,-1.2650803782827298,3.8402431883281243,-0.012458662112929808,0.4456365410183656
-5.253523536622538,-1.264338474471986,4.030814774397424,0.026410071832526152,0.3514440294508878
-5.158103283509783,-1.260349747631688,4.212774352549701,0.05664503848478418,0.312903044919892
-5.062847072622285,-1.2535431002754849,4.387193607022667,0.0847473659077887,0.2377098181181749
-4.967770603562857,-1.2445267206404833,4.554938830050362,0.10437742462418223,0.23056863903210997
-4.872907222738329,-1.2335286538548829,4.716722139950641,0.12388815942165124,0.09027337302212252
-4.778156581731925,-1.2215657610405986,4.873137361649121,0.12799360495871495,0.10568135305349885
-4.68352687449257,-1.2087078685254868,5.024685835502609,0.1418639166379768,0.1030334998806193
-4.589034213207294,-1.194856231524451,5.171795408318136,0.15033451967794534,0.15824541773153547
-4.494751116331159,-1.1796615040698237,5.31483468656369,0.16889006406191695,0.15596267928968213
-4.400704665563315,-1.1630559809076846,5.1719152276603575,0.17969599075164244,0.09153291237131381
-4.306824746788207,-1.14552509370085,4.984847753152055,0.19215306432224083,0.24252337285603548
-4.213349610279694,-1.125972554588231,4.79048088631038,0.2194639729319735,0.22235467771235592
-4.120318652519657,-1.1043881955371548,4.58788699970968,0.2357554372477058,0.1618635271897703
-4.027648318389237,-1.0813069036702097,4.375923573613356,0.25368047718382947,0.23119946603231806
-3.9355171817870023,-1.0561689627914275,4.153156284334251,0.28088796436260943,0.34422373098836745
-3.8442913024844376,-1.0278938917815397,3.917742605392178,0.32524018067331995,0.639140780604551
-3.7546509147912093,-0.9949805382824523,4.104717666552121,0.36467680498641486,-0.09310479016550041
-3.664974886809978,-0.9621344165980621,4.283539088429693,0.33657793705462064,-0.268733807545703
-3.5745181862432003,-0.9315085570566505,4.4551887863596855,0.31943664441514796,-0.08053177466700313
-3.4837379894054,-0.901853035166806,4.620466115242604,0.3107223910903671,-0.13815781812360078
-3.3925831430660254,-0.8733705168064062,4.780032125635254,0.29383424005972203,-0.21246714347186954
-3.3009390950166506,-0.8465048690655528,4.934440912819311,0.27880208175440735,-0.08292419754990919
-3.2091000066860094,-0.8203123566577222,5.0841623815634645,0.27990088038898137,0.10752668289470488
-3.1174251800342874,-0.7935511540459257,5.229599135890348,0.2865666379818558,0.019704747926524525
-3.025842106676531,-0.7664773759997822,5.371099247091332,0.28826262081418297,0.0164003094133311
-2.934288789454573,-0.7393031366249836,5.508966066523288,0.2882833252553697,-0.016140015029992134
-2.8426908161841897,-0.712279924739878,5.64346587852758,0.2848464028709263,-0.05650356833304942
-2.7509446130058715,-0.6857636334014827,5.774833947578499,0.27701729398731123,-0.11578865249268463
-2.6588858794511445,-0.660356200889508,5.903279353215895,0.2595491842493657,-0.21636275298524194
-2.566403166374451,-0.6365345340514258,6.0289888971622,0.2473660799501239,-0.058711105423730106
-2.4737599558956744,-0.6133472307772058,6.152130291379164,0.2437678437779341,-0.02290878720494165
-2.3810558187002697,-0.590404034404028,6.272854782481823,0.24144584761543406,-0.018967466918511398
-2.2883214115702617,-0.5675826686027566,6.391299329722015,0.24152658254165205,-0.017858459364850424
-2.195508951731737,-0.5450840280579579,6.507588425992004,0.23197728791444305,-0.11374844098286456
-2.1025204481736037,-0.523320316448311,6.621835630858341,0.23033342269580237,0.011564242015866632
-2.0095119343122017,-0.5016448360913,6.489425009919976,0.22643908527886503,-0.03079259715782187
-1.9164821722285028,-0.4800602712838652,6.341343466441073,0.23171675393472485,0.08696434094300971
-1.8236056575771944,-0.4578247159196775,6.189720265034187,0.237081767759219,0.00537212092573801
-1.7307291491155443,-0.4355891130072944,6.034288438529839,0.23047329942242084,-0.14789450562858378
-1.6375470689820248,-0.4146690896225981,5.874745693166206,0.2089694948353079,-0.2842427108340181
-1.5438452970455532,-0.3962291288525406,6.001052987549342,0.18021492388922158,-0.2199035683953036
-1.4497972777316495,-0.37962636005451617,6.124756073459162,0.17238527555082142,-0.04093590214804668
-1.3556624496353225,-0.3635270516722505,6.246009682939572,0.16479169330047666,-0.1471421357806476
-1.2613134102092665,-0.3487500795153887,6.364953806538968,0.1456638338478947,-0.1377296973696205
-1.1667918199899883,-0.3351021151895415,6.333217931783876,0.14324997062358655,-0.017060199114678185
-1.0722406655390815,-0.3216607392595711,6.181395422675113,0.14032301345393455,0.06855196355274679
-0.9777954469807589,-0.3075161355247164,6.02574886395615,0.16020459960465702,0.2461559757237582
-0.8836813808204084,-0.2912808348405015,5.865973863858314,0.1815829557193412,0.2701057090122176
-0.7900310886107784,-0.27259367645052124,5.701723368549972,0.2120104630745595,0.23336069660322584
-0.6967913960483997,-0.2519222291649203,5.532598790032479,0.22109380679181853,0.03775683747667499
