x_m,y_m,vx_mps,heading_rad,kappa_radpm
-43.06191451381555,50.75977094006451,8.0,-0.19809261823306773,-0.12875988495063093
-42.96867983600728,50.7405521590918,8.0,-0.20605832317774217,0.004560622066292235
-42.87547749481725,50.7211750811085,8.0,-0.20559578373053933,-0.06891819071816228
-42.78237015592829,50.7013489239369,8.0,-0.21329017016047333,-0.04773746677986263
-42.68934403315634,50.681142336066344,8.0,-0.21243688745632022,0.07628787035228
-42.596224608163794,50.66137200764783,8.0,-0.2089180653415255,-0.07337076739880787
-42.50318736079241,50.64121947806697,8.0,-0.21636257922950097,-0.024003602749817072
-42.41019515561297,50.620857222897016,8.0,-0.21283971384293804,0.09769850057248936
-42.31707520944217,50.60108955518444,8.0,-0.20878734050337663,-0.0731821719735141
-42.2240240994368,50.58100066071875,8.0,-0.214757751221764,-0.00043792401653558596
-42.130981644057144,50.56086965017102,8.0,-0.2099690790629706,0.0942700846520555
-42.037808443951675,50.54135472608341,7.885045584030246,-0.20548161974363965,-0.03948695808690755
-41.94463290189079,50.521849732945,7.763629554675757,-0.20448447534703854,0.10247550008549763
-41.85131012536535,50.503062348717776,7.64028427888877,-0.1928396152101727,0.11920905866400591
-41.75779823411805,50.4852406180454,7.514914760809659,-0.18552045312255963,0.02080272006043112
-41.664198466679146,50.46788452591541,7.387417942842743,-0.1789409094968898,0.14199367155763834
-41.57042592267217,50.451490137183775,7.257681714034786,-0.16906856252484778,0.04363540307919227
-41.4765704043066,50.435575214253845,7.125583755892208,-0.16743074591556134,0.0009058779754068711
-41.382711333334,50.41968296206354,6.990990191827972,-0.16832657887655111,-0.018721197685183124
-41.2889201441217,50.40339172870233,6.853753997790912,-0.17876885175830587,-0.20883818175511826
-41.19538990819866,50.38566883323822,6.962323165598887,-0.1929198309785614,-0.0559041181928206
-41.1020234966586,50.367097797902396,7.069225124597102,-0.20174794740863777,-0.1580141971898291
-41.00884031347579,50.34763034847787,7.174534400379923,-0.20599114366334026,0.08772007405810736
-40.91557060659659,50.3285808483885,7.278320126391454,-0.19720103576319437,0.08375165107897749
-40.82216898535398,50.31018955101142,7.380646574808667,-0.193058411441594,-0.0016834761984934775
-40.72869973983504,50.29214470304457,7.481573622055383,-0.18566414793792158,0.16283592119517906
-40.635040616224046,50.27511313216574,7.581157158523684,-0.17616716280639372,0.034524255412430906
-40.54130039374207,50.25853333398572,7.679449450464199,-0.1742648611682792,0.010320733149140221
-40.447531474018625,50.24211679503247,7.62533266999782,-0.17191790329763806,0.03326022505590405
-40.35375345809724,50.225752358744,7.49971321639275,-0.17603414799785863,-0.11974208039269726
-40.26009720291592,50.20870490902457,7.371953494707904,-0.1822731252576495,-0.011737153063745873
-40.16651157197475,50.19127377032796,7.2419402322952156,-0.1873386187576042,-0.09400267970028958
-40.07308303339949,50.17301970224938,7.109549797851906,-0.19968183899363803,-0.15620383820289363
-39.9798591907019,50.1537469246404,6.974646824616719,-0.20481795237023137,0.035908032686209575
-39.886660082442496,50.13435571761855,6.837082588950939,-0.20741906199151375,-0.07627555096564897
-39.7935618291741,50.11448452327837,6.69669308899072,-0.21234703853424977,-0.013480345600816797
-39.700438095508616,50.094735843330376,6.553296752638024,-0.20166438656307376,0.21308231743808212
-39.60702241600314,50.07641267182148,6.406691683555255,-0.18769682870946827,0.11366017771620682
-39.5133530218618,50.059443616467206,6.256652325975615,-0.16794373701618134,0.2506012479856755
-39.419384254266305,50.044207906786504,6.375397895671774,-0.15819311244484854,-0.027490916543486982
-39.3253992495415,50.029078534563794,6.491971836671511,-0.1611675231898272,-0.043395349624051414
-39.23149364064628,50.01346209820999,6.606489107546918,-0.16993929315716322,-0.13601080319462452
-39.1377918409649,49.99666819607551,6.719054868665389,-0.18555309660214483,-0.1683602312997414
-39.04432330810088,49.97861804653099,6.829765612972093,-0.1933704567471668,-0.02946934214094298
-38.95097010230239,49.959984167463425,6.9387101343215125,-0.20266821234317742,-0.13630693990585363
-38.85782822182922,49.940318299383414,7.045970361003236,-0.21233283654891127,-0.05446119765924051
-38.76477229406696,49.92025115659897,7.151622076713511,-0.21025682504199286,0.05063864513219385
-38.67169317113404,49.9002925223773,7.108455619697756,-0.21509318867874055,-0.09967870863011341
-38.57874942618955,49.87970980560305,6.97353147961724,-0.21882367604748387,0.027329281767063167
-38.48574734944807,49.85939651724266,6.835944799163654,-0.209270308721339,0.11743326216088829
-38.3925833026585,49.839836199964495,6.695531442478081,-0.2071911158990046,-0.009634624607240554
-38.29938630031516,49.82043215776595,6.552109682935154,-0.2009533634485009,0.14272865605670107
-38.20593511413249,49.80230013869724,6.4054774449070235,-0.1803490307801544,0.23909152295620154
-38.11212916262272,49.7860899771746,6.521513727441859,-0.16346740966119788,0.1608779180121803
-38.01806860549338,49.77144328708381,6.635521177512179,-0.14561812550171507,0.10273713208782526
-37.92391377859563,49.75741281877776,6.508590662364439,-0.1564143749752706,-0.2315758220588025
-37.83002080524249,49.74171326536223,6.62282057813871,-0.1736758776263926,-0.17655402750911053
-37.736437771372536,49.724277907951304,6.565182246637298,-0.19598750032508097,-0.22760066487431407
-37.64321417595932,49.704998936617194,6.6784442747964565,-0.20906468536724834,-0.053848118083642274
-37.55009807052746,49.68521351081672,6.78981722372271,-0.20827496433787146,0.0016706658662756218
-37.45702008908675,49.66525098721519,6.899392576999918,-0.21618761658936939,-0.08974095215474322
-37.364075670673216,49.644669872281405,7.007254664386158,-0.21717696308368714,0.06421863969294019
-37.271013742120616,49.6246342251297,7.113481421326801,-0.2058105553726747,0.10857949723663518
-37.177776869789774,49.605421852585664,7.171705628429137,-0.20186923469747484,0.05469773509084548
-37.084414163905564,49.586834862805595,7.037994147542478,-0.1889092599170122,0.1868352622981136
-36.9907479223881,49.56984478959216,6.901692663458883,-0.16999263737131057,0.17120770862444698
-36.896828142095686,49.55431255948063,6.762644573008563,-0.1591199246788968,0.09885148028314387
-36.802761637731486,49.53969291454362,6.6206768249811265,-0.15098197988779133,-0.03285903805994057
